learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.000981971567250951,3.0081097113244324,202.44203777400614,129.0727491456312,30.579493252844987,0.7469514211615708
0.0010104028147126293,3.000086156245986,248.5278273449586,127.11661993296248,761.6076994825298,-18.824473903535665
0.0009948335872493647,2.9868300093962477,301.35649533244236,127.937788762677,778.6715621013388,-18.711828128409508
0.0010078487795906375,3.0097144666474978,352.19341018187123,129.05128054431523,764.1189663925869,-18.611447374365948
0.0009937230478667674,4.073065855968536,200.33035991736298,128.25691352531106,25.355113576798747,0.7439537801034974
0.000998657298825446,3.9807049860776136,245.91099613511398,126.74332872639933,782.3715125722725,-18.681418422161702
0.0010010621616360737,3.9397529018616133,304.80796808184954,129.3199048871607,775.7955327753065,-18.555495321431923
0.0009874607940736704,3.9885119759692014,345.6118667168597,128.17582561089125,779.4291947976332,-18.62804239429564
0.0010079782885925336,4.9767021745613365,199.38276674484797,126.7570164434392,773.2110433813567,-18.275501233831
0.001001439919632495,4.997935341789014,248.50214885969137,131.24545146440485,760.6890058281098,-18.733970763511202
0.0009840960787553601,5.031017113761358,298.8218609184115,126.55456547952772,763.6819168296581,-18.8081595907205
0.0010009471386840379,5.039930211322521,350.1759565960343,127.58720042247016,761.502984773986,-18.422837135872136
