learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.0010015478082446116,3.0067606128866413,198.61478637369834,128.08263728329018,0.03559177699415879,0.9877125094651388
0.0010050830066216363,2.9721483900334533,203.11606675040562,254.39427885259127,0.061596119722397924,0.9828892443678319
0.0009947696041945047,2.947086844373984,250.66036847041838,128.4344943968315,0.056824045325692546,1.007962073074567
0.0010164275398564444,3.0342415493590447,248.1692817008719,256.3760988418543,0.06535856469343355,0.991957698447222
0.0009880850916056383,3.031293239309462,302.6691071109523,128.1060685401756,0.04194279144103525,1.0011152344023244
0.0009928960174556628,2.9499608742155754,303.6241443038269,254.99058592537466,0.04874314027182183,1.017653895324197
0.0009877764457993227,4.0207122482055935,204.44354694453062,128.15627143615464,0.033239187794983735,0.9960180281832535
0.0009871630972077179,3.9660871292517297,200.3047196698156,255.07986747706335,0.042769614676953005,0.9840227941470745
0.0009889347483237752,4.027040062512405,250.51217617304368,131.69041967928285,0.03836675711304481,1.0034682153303818
0.0010042515296901859,3.959041081898215,253.97355853189748,258.20838514430864,0.08142598272724,0.9138296788331816
0.001006084733196207,3.92144813597343,298.6572423763879,126.68834862210326,0.03699253730292792,0.9899501221148348
0.00100389695236374,3.978597282832607,299.88401362625046,257.05869273179576,0.06633927501331822,0.9881253320943639
0.0009812398277949546,6.015301786746118,198.30975347996437,129.06936063221067,0.046637001962461115,1.006653219525561
0.0009904976057960244,6.011173210950474,201.8500815667059,253.58303312097678,0.06452707843008122,0.9939184763264505
0.0010134523518993757,6.024471306647255,254.74026831625588,128.03705726509767,0.04926987400611532,0.9794093511584434
0.0010017749243562387,5.8914802799406445,247.65346320861198,256.7916506251484,0.04021252283063505,1.0098343342085625
0.0010033124740969697,6.073836046392753,305.9277980406228,129.9303484447288,0.08280833400763352,1.0074810434457084
0.0010106523446174606,6.048929712136694,303.000617316217,253.95606484723095,0.03990888497371964,0.9977766513338692
