learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.001005479492191707,2.9461286290886544,203.0471975526441,128.84104570636728,6.9498003074080925,0.9538906866359347
0.001008788921497992,2.95853017805417,253.405182978724,128.49971259077662,9.059455508153604,0.9121674171706421
0.0010063305059709667,2.941600053010999,302.444759453159,126.89357031486148,9.355969847374043,0.9164724051872464
0.0009980245922311486,3.0268254633608005,352.21850708069314,129.3516163423621,592.1752303196562,-40.29468249417357
0.001005041300926897,4.007637611422588,199.00546698193492,129.86159565559123,588.2573728789197,-40.14078097922201
0.001003565368442026,3.93915750691165,251.5681357145928,127.8436489839011,595.5278460512336,-39.42668127225448
0.0010035077659823364,3.9710761200944944,304.21681973500466,128.11429361668127,601.5498873122241,-39.81288660142019
0.0010034052896377638,3.900250825900481,354.75060850744245,126.05567476171474,762.8028060775058,-90.35097447957583
0.0009851433781255079,4.972603806390981,203.34789424206204,127.06190177478699,585.715325124332,-39.58301797825101
0.0009990874677973365,4.950843453521762,247.89490308629024,126.70092600487118,588.5694308509741,-39.96869491619285
0.0010070503282346294,4.9348056207727025,299.45486827981176,129.39053827010534,585.7928933580137,-39.78080269769091
0.0010099397330908988,4.992784453067148,351.51979971455273,127.39966471952154,588.9079491266849,-40.21314607871269
