learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.0009985538936879488,2.979627859993946,200.8915184504081,128.91889584886445,29.443843020440628,0.6890829004376123
0.001006372998833748,3.0079363515050797,249.7188077950083,128.76817426782773,982.3697431192423,-92.68676027378172
0.0010062255475037606,3.029179092600613,300.1160365822751,126.51322903141322,827.9078451161914,-46.393610032650344
0.000992265635260952,3.023709602894785,350.7196932728701,127.47682356634544,971.0572297084203,-96.40154190439807
0.0009936721660671797,4.000548129424113,203.26704998313892,129.84137721117386,36.385904165774676,0.8525935224824465
0.0009868070737520252,3.9663167762051477,248.33594007624853,129.02567181700624,822.587272448096,-47.284857952624165
0.0010203148337972743,3.9837502458588987,299.3123741775468,131.17006056232557,990.0336209471648,-92.68423630994799
0.0010000183474498997,4.043208447025942,354.659816110283,127.75885030860023,991.5815769652335,-93.3385891538729
0.001009674401529582,4.9815787002174545,199.98715261502392,128.14088830527368,16.748294200478263,0.8662634128465797
0.0010109038021852612,5.005006059610977,255.35980531548734,127.60225964270322,988.2212769127304,-92.67852856819948
0.001009168041646947,5.085394265623187,302.09592462146,127.08899232467024,837.9843559719753,-47.39687521577657
0.0010003439177084618,4.949243559815012,355.9095347272149,126.55303399223908,821.5892793988507,-47.71749566291486
