learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.001005887289145709,3.013822418339719,199.50213353790446,126.98838109663404,17.30845276465005,0.7747559110725862
0.001001181309867312,2.989574365178169,249.44681691772925,130.38408497569253,11.948215893940962,0.9266835100574792
0.001007439139334248,3.0290974270648503,302.231137495729,128.56094639240325,12.979256383198244,0.8980615179944449
0.0010016531926437368,2.9613859094491257,344.20039170721356,128.6637128636708,508.2329919030851,-26.484310083357563
0.0010016897011947989,4.038869171876077,199.93278452090516,126.08062043366772,14.396439700094643,0.8398091833991482
0.000993089151970442,4.019419941550985,251.01267499483006,127.69828383992673,496.1719464013613,-27.020044023412655
0.001004989952452957,4.000338994971993,304.88424537499714,130.34793941095626,496.7807697573402,-27.450914382174144
0.0009900621543170562,3.98095674369603,351.77531003682003,127.32545479405906,498.00922462179267,-26.980427772502026
0.0009930149352390285,4.987299988543921,195.9744710059372,127.91550718332981,13.00820549693101,0.8692769118729852
0.001002304362870366,5.024160101109877,248.72394742360152,129.10739107825395,499.0343255092027,-27.060886452546843
0.00098710609005863,5.0345979309898485,299.7638281124158,127.98172898932691,498.3557972046412,-27.227868053613925
0.001015339423645112,5.0352878909409045,346.3363197865256,128.9340017652251,486.0178121364724,-27.359190592115375
