learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.0009974624409874332,3.025436835163827,199.69457608823566,128.82807210124903,7.068313902371857,0.9560624698856077
0.0009939921187039774,2.9792270223448702,252.7317887759896,129.03128144627826,9.30296904389414,0.9291713746455258
0.0010002427329254314,2.9745858168653347,299.4709200617543,127.93502921189987,9.403872920937145,0.9124189202818938
0.000991324907081246,3.016214537706683,346.79431454088285,127.875610768445,591.0501557941792,-39.58580938050363
0.0010006721159334406,3.9516260513202064,199.2127368369606,128.99516078841395,591.405882448253,-39.2419666275923
0.0010026929594753812,3.9858240180769267,248.17409353689223,128.4620594940812,591.7003234018741,-39.83270192872921
0.001004042008655137,3.9846582594997204,298.9172042731531,129.70669578215626,591.9267444666593,-40.57072517417186
0.0010043497819893301,3.960245803059157,354.58442402332133,128.26145893741494,766.1071025976728,-91.14033605144297
0.0009967579157247148,5.04402386864032,200.18966379688396,126.94598063750986,596.2568717993852,-39.44908082659408
0.0009956833860433698,4.864617559844741,247.45169270510905,126.78166046577576,588.8662672402314,-39.09197199381263
0.0009934784669412328,5.168580915923526,301.39338790407396,127.84338754619301,581.4962067346559,-39.888765110527814
0.0009990593741980962,4.921805528733043,348.9080756007454,127.04350240144838,585.2216846349689,-39.862537866766864
