learning_rate,num_layers,num_nodes,batch_size,MAPE,R2
0.0010118520954242602,2.9655173979011824,198.68200894872592,126.71090466654813,8.570163905019093,0.9783420199873947
0.0009804688512404971,2.9909709189951403,248.96057155151823,127.10865109290168,1119.0966321331257,-121.50751160706191
0.000993594509169741,3.0363764806618803,303.62064798047413,127.785264693735,9.379312999503668,0.963696202581162
0.000992263191045398,3.005008308284858,348.62593083605645,128.25778898072943,971.1085686955072,-66.9904434290524
0.0010082866205817639,4.012112850224089,198.50095198365415,128.00660270893283,9.006132577143022,0.9630478815378334
0.000985039307257102,4.078662768674142,249.4130543147006,127.19027440418114,963.1591518261653,-67.11232061077769
0.000982192905795755,4.078483664993873,296.0227776898287,126.88089179594331,964.9640949425536,-67.27012402884951
0.0009798970944844242,4.025881043843651,349.3787096064248,125.48202509388392,971.378026405809,-68.36116481883236
0.0010004596091535206,4.976753984421555,200.05612532487288,126.26118788834074,976.7990245404837,-68.74709170091646
0.0009811461264066057,5.031785168941194,251.84581363467726,126.15017903710906,8.622114894963037,0.946062299092214
0.0010091908227710493,4.9438675461284705,303.17073252027177,130.0713836524137,977.8223038837658,-67.92729277014527
0.0010093042153874374,4.9560420387396675,347.4639907815118,125.19975813510842,976.2478461952776,-68.39928772181779
